1-t,2-t,label
-52.02874,-69.06348,early_19th-century_style
-7.998141,-89.58578,early_19th-century_style
-76.01638,-74.99965,early_19th-century_style
-68.56054,-72.28556,18th-century_style
-71.021736,-76.02187,early_19th-century_style
-85.85951,-24.838554,revival
-60.324234,-39.630955,late_19th-century_style
-49.373287,-8.509512,contemporary
-97.9052,-29.505972,late_19th-century_style
-92.07638,-33.592953,late_19th-century_style
-88.6121,-33.175983,late_19th-century_style
-55.268078,-6.5467343,postwar
-55.370747,-6.358133,18th-century_style
-94.75304,-32.43916,late_19th-century_style
-80.024445,-58.00547,18th-century_style
-50.567352,-10.252181,18th-century_style
-57.1512,-39.05561,early_19th-century_style
-58.76937,-10.949107,early_19th-century_style
-28.128105,-31.19853,contemporary
-73.217445,-67.92374,18th-century_style
-19.59868,-38.433697,early_19th-century_style
-88.23549,-35.394344,early_19th-century_style
-49.802094,-70.71435,early_19th-century_style
-94.183205,-35.29197,early_19th-century_style
-97.416794,-36.522118,early_19th-century_style
-60.28892,-41.67448,late_19th-century_style
-62.02025,-81.47718,early_19th-century_style
-10.245688,-71.68235,early_19th-century_style
-72.806694,-77.86234,early_19th-century_style
-90.269844,-51.39643,18th-century_style
-56.61313,-40.927998,early_19th-century_style
-67.30843,-44.74906,late_19th-century_style
-60.65762,-40.772675,18th-century_style
-61.685642,-73.20923,early_19th-century_style
-51.51452,-41.955395,late_19th-century_style
-70.215034,-59.912514,contemporary
-30.310308,-45.65441,early_19th-century_style
-32.94138,-53.831173,early_19th-century_style
-81.1266,-49.686607,18th-century_style
-80.89165,-54.947216,18th-century_style
-80.90432,-54.949543,18th-century_style
-56.142056,-44.58264,early_19th-century_style
-67.1514,-38.331676,late_19th-century_style
-63.831818,-30.712898,late_19th-century_style
-25.75976,-40.589344,contemporary
-2.5069296,-65.15307,contemporary
-58.145073,-70.16691,contemporary
-50.28543,-24.360392,early_19th-century_style
-76.22271,-34.755886,late_19th-century_style
-50.25645,-24.48711,early_19th-century_style
-91.04634,-35.648834,early_19th-century_style
-91.04634,-35.648834,early_19th-century_style
-60.213673,-41.631073,late_19th-century_style
-95.77515,-33.05796,18th-century_style
-93.071655,-30.473415,contemporary
-57.924343,-39.422115,early_19th-century_style
-25.760004,-40.591274,contemporary
-63.430504,-71.30806,early_19th-century_style
-63.441402,-71.30151,early_19th-century_style
-57.952435,-39.482937,early_19th-century_style
-44.97039,-4.0210667,late_19th-century_style
-59.876476,-46.369587,late_19th-century_style
-58.12134,-45.958153,early_19th-century_style
-69.20719,-73.543205,early_19th-century_style
-73.90851,-19.212845,late_19th-century_style
-73.90717,-19.210878,late_19th-century_style
-63.772476,-50.270157,late_19th-century_style
-43.026283,-0.22980815,contemporary
-18.41324,-73.69615,late_19th-century_style
-93.81324,-29.36985,late_19th-century_style
-93.05915,-35.404194,contemporary
-52.492863,-26.285276,late_19th-century_style
-67.15661,-38.329857,late_19th-century_style
-75.450386,-55.095238,18th-century_style
-93.65165,-26.712965,late_19th-century_style
-94.258354,-26.795357,late_19th-century_style
-95.76384,-33.87329,18th-century_style
-60.58858,-60.420345,late_19th-century_style
-62.766747,-67.60676,early_19th-century_style
-68.114914,-62.927578,early_19th-century_style
-70.59735,-46.865955,contemporary
-76.20735,-53.136387,revival
-49.854107,-59.61654,contemporary
-49.85417,-59.6133,contemporary
-60.658363,-40.772343,18th-century_style
-58.037254,-7.3939695,late_19th-century_style
-70.38326,-77.34825,early_19th-century_style
-58.07125,-7.4066715,late_19th-century_style
-87.04076,-30.960527,contemporary
-96.41214,-35.664173,early_19th-century_style
-96.502815,-35.394882,18th-century_style
-56.2469,-41.210022,early_19th-century_style
-57.05088,-35.63088,early_19th-century_style
-70.74715,-47.67107,18th-century_style
-71.00109,-61.2744,18th-century_style
-38.75641,-52.790386,early_19th-century_style
-39.13824,-53.114513,late_19th-century_style
-46.249027,-44.32761,contemporary
-86.54641,-29.571949,early_19th-century_style
-57.820187,-64.617584,late_19th-century_style
-65.588036,-51.30027,contemporary
-63.043236,-60.706238,early_19th-century_style
-65.588036,-51.30027,contemporary
-64.26937,-30.691715,late_19th-century_style
-82.32165,-33.13858,late_19th-century_style
-80.13773,-55.406296,18th-century_style
-43.86984,-1.0591302,late_19th-century_style
-60.92118,-39.391144,late_19th-century_style
-35.66243,-37.054726,late_19th-century_style
-61.718437,-77.19893,contemporary
-93.95901,-29.823511,late_19th-century_style
-57.41568,-40.60273,early_19th-century_style
-56.22334,-36.281334,late_19th-century_style
-57.41568,-40.60273,early_19th-century_style
-62.15168,-40.1396,late_19th-century_style
-43.935112,-24.587221,contemporary
-56.461742,-30.411707,late_19th-century_style
-77.882,-54.60596,contemporary
-54.759014,-39.547535,late_19th-century_style
-54.531532,-8.676358,revival
-71.89281,-31.865555,late_19th-century_style
-33.30899,-44.76625,early_19th-century_style
-98.1741,-42.154205,early_19th-century_style
-99.78685,-25.97413,late_19th-century_style
-50.03865,-7.1479774,postwar
-39.41358,-7.7327514,contemporary
-68.04413,-45.663937,18th-century_style
-39.863605,-22.777954,early_19th-century_style
-85.87996,-61.74746,18th-century_style
-60.649574,-74.535614,early_19th-century_style
-60.697994,-45.894993,interwar
-54.866787,-35.73776,late_19th-century_style
-38.30295,-6.8225894,contemporary
-96.71747,-34.48095,18th-century_style
-36.14094,-32.61304,late_19th-century_style
-18.373953,-16.303505,postwar
-81.20402,-31.1622,late_19th-century_style
-44.88639,-57.45385,postwar
-57.813656,-35.399445,early_19th-century_style
-60.38186,-72.189224,early_19th-century_style
-61.983547,50.842106,late_19th-century_style
-61.66401,-31.73792,late_19th-century_style
-68.9731,-50.061974,18th-century_style
-29.97163,-41.481655,early_19th-century_style
-53.421753,-54.216957,late_19th-century_style
-63.99565,-56.550774,late_19th-century_style
-64.39238,-62.63107,late_19th-century_style
-60.974403,-48.67319,late_19th-century_style
-81.66072,-35.440334,late_19th-century_style
-48.88528,-31.943438,late_19th-century_style
-51.763393,-14.845767,late_19th-century_style
-21.10836,-29.00602,interwar
-36.14011,40.18896,late_19th-century_style
-92.11229,-30.015558,late_19th-century_style
-91.10399,-30.419376,early_19th-century_style
-77.53456,-46.857563,18th-century_style
-87.364685,-18.37881,late_19th-century_style
-63.158504,-31.357397,late_19th-century_style
-49.944565,-44.533844,late_19th-century_style
-28.938782,-35.67771,postwar
-55.870007,-46.260876,contemporary
-54.68462,-57.018578,contemporary
-61.69991,-34.888645,late_19th-century_style
-65.51744,-46.107037,late_19th-century_style
-47.374073,-56.824707,postwar
-47.399536,-56.82039,postwar
-52.541935,-60.500298,postwar
-22.3561,-47.924553,early_19th-century_style
-83.03202,-57.470394,18th-century_style
-58.263443,-34.472775,late_19th-century_style
-70.98721,-34.168736,late_19th-century_style
-57.35871,-36.69916,early_19th-century_style
-76.82773,-57.241142,18th-century_style
-43.351273,-6.5727105,contemporary
-67.26036,-41.02675,late_19th-century_style
-80.439995,-55.50435,18th-century_style
-47.6667,-13.5234,contemporary
-80.983475,-52.23457,early_19th-century_style
-68.03856,-45.49986,revival
-67.660904,-15.922241,late_19th-century_style
-51.738377,-14.800564,late_19th-century_style
-52.273685,-47.87527,contemporary
-73.18852,-50.61505,revival
-59.1288,0.13269968,late_19th-century_style
-69.57142,-58.039604,early_19th-century_style
-72.941864,-20.88711,late_19th-century_style
-99.83496,-26.050142,late_19th-century_style
-44.237476,-6.8936133,postwar
-95.91884,-29.904564,late_19th-century_style
-85.51297,-7.052984,late_19th-century_style
-95.489655,-29.73687,late_19th-century_style
-59.532803,-69.14078,postwar
-26.569033,-44.73162,contemporary
-54.03172,-41.214893,late_19th-century_style
-45.849663,-65.25643,late_19th-century_style
-55.731533,-12.448933,revival
-55.057793,-23.641533,early_19th-century_style
-54.226902,-12.470608,late_19th-century_style
-76.144104,-58.48527,18th-century_style
-72.83178,-34.002205,late_19th-century_style
-32.446964,-29.028461,postwar
-48.12299,-25.924334,early_19th-century_style
-35.783302,-44.173233,postwar
-67.15802,-74.00501,early_19th-century_style
-85.00743,-56.35119,18th-century_style
-77.775795,47.730366,late_19th-century_style
-63.54736,-7.2021112,late_19th-century_style
-60.98845,-48.709873,late_19th-century_style
-66.39518,-83.172165,early_19th-century_style
-77.701866,-3.9739716,late_19th-century_style
-82.81994,-12.685178,late_19th-century_style
-52.504326,-10.306975,contemporary
-40.26441,-5.6563015,contemporary
-79.45301,-55.86771,contemporary
-69.520546,-59.426952,early_19th-century_style
-36.495163,-5.1782393,contemporary
-68.562035,-70.02558,18th-century_style
-60.575466,-42.23963,late_19th-century_style
-34.81944,-7.6373134,postwar
-34.819492,-7.6373887,postwar
-93.198586,-32.994843,late_19th-century_style
-60.09245,-79.5469,late_19th-century_style
-63.075817,-68.36609,early_19th-century_style
-93.19095,-32.991055,late_19th-century_style
-48.614353,-60.052902,contemporary
-96.108765,-29.894419,late_19th-century_style
-40.92781,-37.60234,contemporary
-40.92781,-37.60234,contemporary
-28.953453,-40.827995,contemporary
-70.98721,-34.168736,late_19th-century_style
-34.387367,-55.153152,late_19th-century_style
-56.75314,-59.811054,early_19th-century_style
-51.193317,-7.002289,contemporary
-60.254803,-69.7204,late_19th-century_style
-52.93459,-56.4446,contemporary
-51.405933,-41.869873,late_19th-century_style
-50.67285,-49.263374,late_19th-century_style
-71.342896,-49.384666,18th-century_style
-42.705452,-70.498,early_19th-century_style
-74.93274,-73.58144,early_19th-century_style
-29.971199,-41.48034,early_19th-century_style
-46.480057,-23.966545,contemporary
-80.875015,-42.134872,late_19th-century_style
-70.48942,-57.38348,contemporary
-70.496254,-57.38169,contemporary
38.536404,-86.66431,contemporary
-55.602,-52.310596,late_19th-century_style
-52.58139,-69.84864,early_19th-century_style
-90.39243,10.340523,late_19th-century_style
-55.305206,-51.050232,early_19th-century_style
-59.034565,-42.120075,early_19th-century_style
-72.25834,-40.769726,late_19th-century_style
-57.3778,-75.67769,early_19th-century_style
-55.176746,-43.31243,contemporary
-54.110657,-27.103971,late_19th-century_style
-57.728306,-10.115345,late_19th-century_style
-34.773804,-7.718254,contemporary
-65.15243,-49.090702,late_19th-century_style
-59.98724,-51.32954,late_19th-century_style
-65.15292,-49.084763,late_19th-century_style
-68.01149,55.422085,late_19th-century_style
-55.814568,11.111436,late_19th-century_style
-68.415535,8.875394,late_19th-century_style
-53.389717,-15.929404,late_19th-century_style
-19.793594,-49.446297,postwar
-80.912605,-35.932156,late_19th-century_style
-59.676712,-67.794426,late_19th-century_style
-71.982056,-45.105125,late_19th-century_style
-60.124725,-61.598064,early_19th-century_style
-50.52326,-61.51387,late_19th-century_style
-73.85552,-59.31677,late_19th-century_style
-22.124407,-44.049484,contemporary
-90.47712,10.379138,late_19th-century_style
-58.259163,-34.476997,late_19th-century_style
-47.831543,-58.61745,early_19th-century_style
-76.18127,-64.55053,18th-century_style
-68.775925,9.932094,late_19th-century_style
-55.403496,-41.314972,late_19th-century_style
-73.0832,-46.48672,late_19th-century_style
-91.527954,-30.284475,early_19th-century_style
-84.28223,-37.415154,late_19th-century_style
-50.132114,-24.56114,early_19th-century_style
-68.773445,9.932151,late_19th-century_style
-67.125145,-48.698067,late_19th-century_style
-57.484074,-10.341625,late_19th-century_style
-31.0382,-45.81411,contemporary
-80.100235,-56.558216,18th-century_style
-36.51735,-5.200546,postwar
-31.042078,-45.797768,contemporary
-90.607506,-29.49205,contemporary
-90.55407,-29.516752,early_19th-century_style
-70.556366,-8.101411,late_19th-century_style
-70.60847,-8.1030035,late_19th-century_style
-46.89007,-53.4889,contemporary
-37.91677,-20.563782,contemporary
-33.887737,-47.68828,postwar
4.981192,-70.086845,contemporary
-59.676807,-42.996475,late_19th-century_style
-54.27076,-10.83127,revival
-49.88591,-17.44839,contemporary
-25.512098,-39.489082,contemporary
-58.11493,-71.73409,contemporary
-29.996492,-42.107372,early_19th-century_style
-89.3874,-29.151674,early_19th-century_style
-91.104065,-30.419989,early_19th-century_style
-91.62194,-31.297018,early_19th-century_style
-89.38473,-29.150547,early_19th-century_style
-33.839928,-56.913567,late_19th-century_style
-82.08906,-50.284466,18th-century_style
-99.5208,-31.86637,late_19th-century_style
-43.489532,-5.542482,contemporary
-43.489532,-5.542482,contemporary
-46.446144,-9.978125,contemporary
-78.899605,-40.211647,late_19th-century_style
-73.93641,-9.215483,late_19th-century_style
-49.04953,3.1546574,postwar
-63.821674,-23.274494,late_19th-century_style
-55.625603,-59.210728,contemporary
-67.180275,-62.876335,early_19th-century_style
-55.625576,-59.208218,contemporary
-66.37378,-40.276882,contemporary
-94.48484,-34.994686,early_19th-century_style
-64.391525,-62.63033,late_19th-century_style
-70.41567,-11.953849,late_19th-century_style
-57.01133,-69.52248,early_19th-century_style
-56.916336,-68.32445,late_19th-century_style
-57.37873,-69.402565,early_19th-century_style
-73.26244,-66.849815,18th-century_style
-41.26928,-21.185345,revival
-47.917484,-10.614429,contemporary
-48.425713,-7.19448,postwar
-48.488407,-7.3079653,postwar
-83.71108,-44.624405,18th-century_style
-95.35571,-35.31074,early_19th-century_style
-88.44839,-18.469303,late_19th-century_style
-57.58437,-6.5443373,contemporary
-92.26136,-31.515337,18th-century_style
-64.59673,-80.54136,early_19th-century_style
-44.369095,-5.351456,contemporary
-48.923874,-53.72234,late_19th-century_style
-88.44839,-18.469303,late_19th-century_style
-85.114075,-35.45878,early_19th-century_style
-97.04201,-27.175209,late_19th-century_style
-47.139393,-63.75026,late_19th-century_style
-47.147503,-63.742733,late_19th-century_style
-100.73311,-25.87638,revival
-71.50985,-73.14352,early_19th-century_style
-49.45811,-66.039566,early_19th-century_style
-71.48906,-67.64613,late_19th-century_style
-62.54151,-64.73082,contemporary
-51.10527,-10.449242,18th-century_style
-72.66879,-47.701138,late_19th-century_style
-58.1558,-32.269215,late_19th-century_style
-51.102192,-10.449261,18th-century_style
-63.2993,-41.63123,late_19th-century_style
-53.43216,-28.801754,interwar
-72.94318,-34.973965,late_19th-century_style
-63.519115,-46.600853,revival
-63.517513,-46.59914,revival
-67.19437,-62.869293,early_19th-century_style
-71.773,-27.921295,late_19th-century_style
-65.70165,-78.608696,contemporary
-46.113007,-38.882732,late_19th-century_style
-29.735746,-6.890306,early_19th-century_style
-56.33653,-54.788456,contemporary
-29.736673,-6.890439,early_19th-century_style
-92.979164,-28.698732,late_19th-century_style
-90.59991,-29.492655,contemporary
-29.376873,-50.131817,early_19th-century_style
-71.88733,-40.90479,late_19th-century_style
-24.38359,-32.528835,contemporary
-44.827183,-40.5677,late_19th-century_style
-90.97314,-29.97258,contemporary
-77.1942,-59.136448,18th-century_style
-55.22393,-43.210808,early_19th-century_style
-61.031193,-48.624733,late_19th-century_style
-81.832664,-52.200253,early_19th-century_style
-75.0479,-52.320625,18th-century_style
-72.36575,-48.421097,late_19th-century_style
-62.87606,-57.19646,late_19th-century_style
-63.18213,-70.03742,early_19th-century_style
-95.32269,-34.130974,early_19th-century_style
