1-t,2-t,label
27.581678,51.57869,1944–1977
63.589775,18.587336,1911–1943
-36.28825,-15.947786,pre-1652
-84.004074,73.43393,1995–2023
-47.926296,57.59787,1995–2023
-37.580967,49.82266,1995–2023
-43.358406,-31.635483,1995–2023
25.25959,-86.05352,1846–1910
100.858315,-0.26826385,1911–1943
64.60959,-34.820347,1911–1943
-42.549477,54.05944,1995–2023
-102.51678,40.328728,1995–2023
23.114893,-2.101474,1944–1977
12.658799,-92.77492,1846–1910
27.876314,25.713612,1911–1943
90.73696,-63.766132,1911–1943
46.665493,-22.264065,1911–1943
4.6607647,-32.220078,1911–1943
-60.15449,24.47876,1978–1994
0.0772348,-54.8447,1846–1910
-84.97239,62.698315,1995–2023
-20.958439,-59.41715,1846–1910
65.10745,-11.874234,1911–1943
0.2569266,65.11613,1944–1977
7.411707,-19.592707,1911–1943
-46.594505,55.947792,1995–2023
-59.889153,82.542564,1995–2023
-36.12376,-21.817724,1846–1910
-73.51725,-37.263485,1706–1764
0.4792695,-91.50278,1846–1910
68.28088,-37.66788,1911–1943
-85.616585,-51.50562,1653–1705
105.08832,20.87224,1911–1943
-34.141994,-34.236546,1706–1764
15.373121,-92.87023,1846–1910
87.82146,-8.941186,1911–1943
-51.40947,-31.795656,1846–1910
-61.814377,-55.01671,1706–1764
18.218197,-60.21715,1846–1910
101.84326,-31.526642,1911–1943
-21.367605,4.0489964,1846–1910
95.11104,-28.183285,1911–1943
-47.773018,-53.156384,1846–1910
-54.074036,36.496372,1995–2023
-10.979224,13.205038,1911–1943
-38.828575,72.60497,1995–2023
-31.385582,-34.45311,1944–1977
17.678867,-46.050426,1846–1910
-58.28349,39.55777,1995–2023
-49.717037,-4.997018,1978–1994
15.4395,-48.18081,1911–1943
68.50551,18.388618,1846–1910
-31.558126,-14.275903,1765–1845
-47.42194,17.023602,1978–1994
-12.966768,34.616226,1944–1977
82.16429,-63.197845,1911–1943
86.70898,3.1435702,1911–1943
-9.769473,-11.682295,1846–1910
-20.267353,-3.6538596,1846–1910
38.537155,-50.716682,1911–1943
-84.015396,-45.764046,1653–1705
-35.176086,82.55539,1995–2023
-82.17562,12.600355,1978–1994
59.28996,15.242325,1911–1943
-18.834019,-92.48676,1846–1910
61.730522,40.058758,1911–1943
20.17886,105.13803,1911–1943
47.6002,-47.40305,1911–1943
30.31896,-7.7267776,1911–1943
75.08436,16.397028,1911–1943
64.41523,-60.17393,1911–1943
-81.0555,-45.234833,1653–1705
-43.685867,-45.39984,1765–1845
-39.826366,-23.082054,1944–1977
-44.26837,13.902901,1978–1994
-30.111134,-17.74656,1846–1910
8.885988,16.900394,1911–1943
-4.967882,85.89519,1944–1977
16.182148,68.6188,1944–1977
8.517366,4.0639043,1911–1943
-11.035064,-62.724644,1846–1910
-33.648987,74.29044,1995–2023
90.84301,9.007856,1911–1943
20.997692,1.1910671,1911–1943
-8.971396,-47.253357,1911–1943
29.82597,-27.540045,1911–1943
42.854404,-45.01605,1911–1943
-65.222206,59.509212,1995–2023
-52.596115,-35.920708,1944–1977
26.140892,-55.621254,1911–1943
-66.45368,-4.7005615,1978–1994
80.53457,-12.697424,1911–1943
2.9943101,16.864813,1911–1943
77.82122,52.38142,1911–1943
-18.00472,-17.104008,1846–1910
-20.93383,39.002655,1944–1977
-23.800892,-94.090866,1846–1910
-15.938778,93.796135,1944–1977
47.04591,-10.610664,1911–1943
-102.71748,56.6253,1995–2023
-69.16366,4.6681,1978–1994
-7.4998426,-70.399704,1846–1910
-21.947954,-100.27117,1846–1910
18.284855,-42.561222,1911–1943
-8.389361,-43.14085,1846–1910
47.066845,42.093533,1911–1943
-68.087296,-64.7264,1706–1764
-89.74129,28.39972,1995–2023
27.349485,-17.245209,1911–1943
52.406223,-71.77795,1911–1943
59.577324,35.78597,1911–1943
2.1239712,-64.39018,1846–1910
-46.983025,45.706806,1995–2023
12.4472275,9.722365,1911–1943
-59.67484,-6.226259,1978–1994
107.19128,11.826298,1911–1943
54.076,59.31615,1911–1943
8.938564,71.72324,1944–1977
-30.764761,112.06718,1995–2023
12.276685,-64.674934,1846–1910
32.83615,-55.835632,1911–1943
41.841003,-15.002365,1911–1943
23.120289,-2.0851965,1911–1943
-51.727184,13.466545,1978–1994
-45.332623,-62.71286,1706–1764
-58.568897,89.76811,1995–2023
-45.26227,-60.806324,pre-1652
54.840622,-50.80824,1911–1943
-21.912443,102.32722,1995–2023
32.950882,-66.95882,1911–1943
57.701763,50.70639,1995–2023
14.70118,-40.78213,1911–1943
37.350628,86.623535,1911–1943
-47.53998,101.6517,1995–2023
65.087135,-37.027527,1911–1943
-112.08979,15.259289,1995–2023
69.95063,-25.579855,1911–1943
63.445145,-12.181953,1911–1943
2.6898432,20.59108,1995–2023
-91.52203,0.23445563,1978–1994
11.437657,3.4919047,1911–1943
-79.69407,-28.073147,1846–1910
9.785702,86.751915,1944–1977
105.08832,20.87224,1911–1943
10.60872,33.114834,1944–1977
44.87423,39.91739,1911–1943
12.132656,53.495056,1944–1977
-6.0394826,-19.338108,1911–1943
-33.20638,-56.4059,1846–1910
-19.625824,17.726225,1995–2023
45.415276,57.68907,1911–1943
16.82461,-55.57182,1846–1910
65.022446,3.0467057,1911–1943
67.527176,-40.935932,1911–1943
18.30021,-71.54764,1846–1910
-12.932204,85.328476,1944–1977
-39.674503,-8.53166,1978–1994
79.67293,-16.672867,1911–1943
59.279682,-59.76767,1911–1943
-9.229505,-76.838646,1846–1910
-46.657864,-78.13724,1765–1845
-75.3856,-26.87417,1765–1845
-86.66668,54.739742,1995–2023
-0.34663424,-53.266914,pre-1652
-9.287163,-24.310972,1995–2023
-5.1399727,-100.43548,1846–1910
-75.21838,9.267434,1978–1994
-21.525482,-66.37567,1765–1845
-4.694085,63.14748,1944–1977
-20.91047,-15.664181,1911–1943
9.899846,-0.07413534,1911–1943
-41.068333,-55.144417,1944–1977
-43.057426,-45.94519,1765–1845
6.349468,30.321299,1944–1977
11.598309,58.800446,1944–1977
17.089378,108.93925,1911–1943
-16.33172,-30.245346,1846–1910
-22.49222,4.704219,1846–1910
-55.172085,61.336052,1995–2023
-60.687737,1.7120976,1978–1994
-67.87098,60.796352,1995–2023
10.017856,-64.64994,1846–1910
-20.155119,-95.8475,1846–1910
-39.378315,51.63707,1995–2023
-85.149925,-42.7184,1653–1705
58.466015,0.7041755,1911–1943
-6.586504,-75.650795,1846–1910
-52.806667,-29.193016,1846–1910
53.498856,13.023912,1911–1943
-47.76203,1.5466369,1978–1994
46.258568,-81.81153,1911–1943
60.402157,-50.88165,1911–1943
92.01667,37.677876,1911–1943
-84.26999,78.37808,1995–2023
-12.627304,-72.49338,1846–1910
-105.12975,20.220177,1995–2023
-20.922457,34.953484,1944–1977
-5.191519,-92.46373,1846–1910
27.342028,101.77374,1911–1943
74.88456,-14.814209,1911–1943
-7.1356273,74.91404,1944–1977
-85.41931,30.756784,1995–2023
14.201082,33.000057,1944–1977
-60.350105,-32.423096,1706–1764
74.895905,51.579338,1911–1943
-13.4883375,-72.42212,pre-1652
41.84443,36.149097,1911–1943
30.355549,-5.048946,1911–1943
-8.855102,-79.47451,1846–1910
-59.525425,-70.528015,1765–1845
54.712845,83.09504,1911–1943
-1.7514158,-58.330647,1846–1910
66.88745,-14.039423,1911–1943
77.070145,-3.2962747,1911–1943
-53.848072,10.150024,1978–1994
48.385136,15.219457,1911–1943
-13.691626,-36.61727,1846–1910
-2.4069066,43.108086,1944–1977
-41.91699,-27.265995,1911–1943
46.73899,-5.6931186,1911–1943
-41.51109,38.940353,1944–1977
-58.12893,4.797622,1978–1994
16.121807,64.60803,1944–1977
-3.4403121,45.489532,1944–1977
-65.50675,19.501055,1978–1994
-41.737137,11.482137,1978–1994
2.552587,87.31072,1944–1977
33.02908,94.20996,1911–1943
-60.835007,33.247242,1995–2023
63.42075,-33.384678,1911–1943
-5.280176,-64.11903,1846–1910
0.43275347,35.263077,1944–1977
1.7013286,74.15349,1944–1977
45.270454,-52.759144,1911–1943
-52.0797,27.64539,1995–2023
-34.94677,18.93285,1978–1994
61.847694,57.564816,1911–1943
-50.390438,73.19197,1995–2023
-78.35217,43.433716,1995–2023
38.874958,28.640211,1911–1943
-36.072433,-36.692772,pre-1652
-20.174744,-48.732338,1846–1910
49.401096,32.400463,1911–1943
-5.432539,-63.72795,1846–1910
-67.1277,69.727264,1995–2023
-60.17023,-19.70636,1846–1910
52.186863,70.5485,1911–1943
-46.12948,67.29638,1995–2023
14.806275,-101.88592,1846–1910
31.696589,-5.5763354,1911–1943
-9.930038,-80.999054,1846–1910
42.129444,74.72297,1911–1943
85.9751,-16.507702,1911–1943
-51.408897,101.29318,1995–2023
-32.634136,-47.026825,1911–1943
-50.591885,-40.65183,1765–1845
-79.33424,76.90058,1995–2023
20.335709,40.94468,1995–2023
30.018274,-77.599236,1846–1910
-20.174744,-48.732338,1846–1910
2.1826198,-104.758934,1846–1910
99.44659,-4.955801,1911–1943
30.005878,40.39813,1944–1977
64.2998,-70.38556,1911–1943
5.023639,-33.659245,1995–2023
101.28624,-45.881187,1911–1943
-56.808796,-41.222435,1653–1705
5.862643,-70.38307,1846–1910
83.97661,-3.1305487,1911–1943
36.12286,-26.19063,1911–1943
-35.96731,23.009258,1978–1994
-36.68586,-39.5617,1846–1910
0.77719426,45.275127,1944–1977
-22.852509,-1.1035706,1846–1910
23.846275,56.34714,1944–1977
-69.78321,-31.418577,1765–1845
43.951767,0.26727015,1911–1943
-33.2495,12.527455,1978–1994
-74.82791,-2.994865,1978–1994
-32.127243,25.186543,1978–1994
-70.155876,64.91561,1995–2023
21.53385,49.2929,1944–1977
-3.5529957,-30.229916,1911–1943
12.674234,9.509061,1911–1943
57.565292,65.77405,1911–1943
-64.56364,18.815544,1978–1994
-57.25943,-40.61424,1765–1845
-61.04477,-29.918346,pre-1652
-67.28263,-26.092916,pre-1652
67.28865,0.32706505,1911–1943
-58.7073,-29.054285,1846–1910
5.5650077,44.323673,1944–1977
78.88619,-3.5899777,1911–1943
73.35073,36.531643,1911–1943
-40.414715,-23.020552,1846–1910
-91.678,59.122818,1995–2023
-9.173775,63.38489,1944–1977
-49.134327,-18.973751,1995–2023
38.209385,-73.827354,1911–1943
41.544613,66.3509,1911–1943
80.330315,1.0020376,1911–1943
-36.86035,11.093044,1978–1994
-65.7932,2.1989756,1978–1994
-75.4742,56.0116,1995–2023
-23.384472,-53.39529,1846–1910
-78.90708,90.64751,1995–2023
7.997092,-56.94388,1846–1910
26.946575,21.364212,1911–1943
60.31105,50.871006,1911–1943
-13.431001,-96.941055,1846–1910
17.592014,80.42699,1944–1977
-51.23311,41.81027,1995–2023
27.348915,70.87066,1944–1977
80.31659,-42.498608,1911–1943
-72.01162,64.869934,1995–2023
-24.348755,-59.667343,1846–1910
-34.2261,23.450853,1978–1994
45.1323,-28.234238,1911–1943
77.8779,63.82163,1911–1943
-36.928383,14.996003,1978–1994
-25.723768,45.26609,1944–1977
3.3241541,32.037205,1944–1977
93.094925,37.32843,1911–1943
-43.52448,72.31007,1995–2023
18.583874,108.34589,1911–1943
80.04477,20.95261,1911–1943
99.589066,-19.250689,1911–1943
-59.212326,73.81638,1995–2023
-87.198875,-9.149205,1911–1943
-75.05272,27.18195,1995–2023
24.647444,71.984116,1944–1977
-16.773996,20.108892,1944–1977
61.79309,-63.814667,1911–1943
-67.10344,-62.37004,pre-1652
20.087044,29.12833,1944–1977
6.424772,-46.854313,1846–1910
-21.656712,77.43586,1944–1977
4.1716204,-30.161118,1911–1943
-86.97029,-7.6576543,1978–1994
-51.312634,-20.618212,1846–1910
-70.32633,-1.3205136,1978–1994
68.58541,-6.5189047,1911–1943
-36.463737,-24.09206,1846–1910
-50.38131,-26.117653,1944–1977
62.023552,21.94013,1911–1943
72.19975,10.940923,1911–1943
-22.253345,-75.06703,1846–1910
16.952133,-28.608196,1911–1943
-21.374104,-39.861423,1978–1994
26.987146,-98.70919,1846–1910
18.435911,2.8872185,1911–1943
-11.903849,-64.53715,1911–1943
-39.61641,-27.187141,1846–1910
91.82225,65.231316,1911–1943
-54.508846,-38.684834,1846–1910
85.98813,-24.245378,1911–1943
74.7965,-53.056896,1911–1943
-55.328026,-13.623459,1846–1910
-29.027586,-46.331993,1911–1943
53.872173,73.41279,1911–1943
15.491538,3.2130253,1911–1943
46.049084,-11.116674,1911–1943
-51.803448,-61.670532,pre-1652
-60.87727,19.96544,1978–1994
53.57334,-36.212093,1911–1943
44.617584,-54.214455,1911–1943
0.60724205,-2.0879333,1911–1943
-90.05816,-46.98356,1653–1705
2.3492265,-73.18225,1846–1910
68.37169,-30.365435,1911–1943
51.19153,-6.9439526,1911–1943
42.157997,-1.9289114,1911–1943
48.920807,-8.938159,1911–1943
32.008797,-93.02675,1846–1910
5.3122215,-94.021225,1846–1910
63.27625,-31.831617,1911–1943
-17.866312,-86.969505,1846–1910
-1.1112262,0.7490952,1911–1943
-11.839946,-2.2568305,1846–1910
-50.187225,12.212035,1978–1994
77.35654,-6.915267,1911–1943
53.654568,0.28016946,1911–1943
77.423874,-13.328357,1911–1943
-49.729492,-30.429815,1911–1943
-0.74127984,10.261678,1911–1943
-21.055363,-28.592596,1846–1910
43.269314,33.09034,1911–1943
59.053337,65.81562,1911–1943
-41.173542,-38.751865,1765–1845
31.724594,16.769535,1911–1943
-27.885021,50.95355,1944–1977
-35.67947,-32.975113,1846–1910
-71.41703,-60.74189,pre-1652
23.767817,17.82967,1911–1943
58.861214,85.11424,1911–1943
-36.49667,-65.920044,1911–1943
96.722725,2.6433651,1911–1943
47.440765,97.77841,1944–1977
66.20186,-37.398888,1911–1943
-99.97225,1.0992008,1978–1994
49.3627,-43.005848,1911–1943
12.968155,71.46826,1944–1977
5.59582,53.981743,1944–1977
-30.220129,30.84113,1944–1977
-16.036274,4.6097074,1846–1910
-59.370075,-48.68264,1846–1910
-33.974277,20.61788,1978–1994
-37.60159,31.899563,1995–2023
-88.8502,70.6162,1995–2023
-69.18472,10.107758,1978–1994
-7.93508,-34.667824,1846–1910
31.235884,-13.60475,1911–1943
-76.17136,69.367325,1995–2023
83.32917,-6.2207127,1911–1943
-8.640482,89.76534,1944–1977
64.80458,-4.229792,1911–1943
-56.945282,-11.422747,1846–1910
2.268919,-75.496544,1846–1910
-31.534262,-39.39383,1911–1943
-46.69893,-6.211833,1978–1994
-17.78938,-90.96655,1846–1910
19.747972,-44.752895,1846–1910
13.049813,-18.431684,1911–1943
-10.829354,-61.563835,1846–1910
-5.4017673,-98.476814,1911–1943
-13.677124,71.828384,1944–1977
26.952932,-17.45626,1911–1943
-9.815461,-58.986973,1846–1910
-9.518688,79.677826,1944–1977
92.25189,-1.3848261,1911–1943
40.450428,94.1775,1944–1977
-24.92476,-24.217543,1846–1910
-58.497883,-66.8702,1765–1845
35.894672,0.6423649,1911–1943
-71.83467,66.71811,1995–2023
-28.531902,-33.684185,1846–1910
102.35852,8.400734,1911–1943
-17.394844,2.9527988,1846–1910
67.45193,40.777634,1911–1943
22.695063,42.412666,1944–1977
-87.55703,18.057535,1978–1994
-93.291985,52.048756,1995–2023
-23.149975,-40.38039,1846–1910
7.878868,61.667088,1944–1977
-9.152485,-14.1186285,1911–1943
-74.19167,35.305656,1995–2023
30.04107,-39.466785,1911–1943
-63.878944,47.366062,1995–2023
91.6464,31.865887,1911–1943
-2.7370634,13.66692,1995–2023
-77.8659,74.87381,1995–2023
-66.73518,-2.372224,1978–1994
-18.391272,-72.8194,1846–1910
30.140789,-7.8225203,1911–1943
11.158437,55.712616,1944–1977
22.617636,-31.369656,1911–1943
13.050351,-71.6214,1846–1910
-39.983345,-67.30058,1706–1764
5.767342,-43.289654,1978–1994
47.403683,-24.915565,1911–1943
-27.23507,-88.28743,1846–1910
4.7920394,77.80364,1944–1977
-48.519127,78.29107,1995–2023
-66.16811,22.926468,1978–1994
78.25241,8.238778,1911–1943
-74.703804,-0.18601957,1978–1994
2.6004868,42.197514,1944–1977
-99.3082,38.32591,1995–2023
-23.115572,-11.965207,1765–1845
93.23536,37.88802,1911–1943
-57.91178,90.4107,1995–2023
-20.515604,-26.691267,1911–1943
38.61174,-52.582542,1911–1943
-92.503334,28.447536,1995–2023
-22.067795,-4.522815,1846–1910
-73.32846,51.43209,1995–2023
-41.721523,92.638306,1995–2023
73.32453,11.511269,1911–1943
-67.55717,-56.30762,1653–1705
91.68278,66.1588,1911–1943
-91.45018,-13.6437025,1978–1994
-53.063488,-5.3225727,1846–1910
65.472084,-25.50668,1911–1943
28.252039,16.379915,1911–1943
-55.0434,9.171556,1978–1994
19.923674,-31.836168,1911–1943
-7.402914,-78.132484,1846–1910
-70.85812,7.3585243,1978–1994
29.542824,-57.405117,1911–1943
-30.860367,112.151306,1995–2023
-41.778175,-6.0659976,1765–1845
-40.998837,85.29198,1995–2023
-29.62453,-41.075645,1978–1994
-21.030485,-92.67807,1846–1910
65.406876,17.294306,1911–1943
14.130515,78.58804,1944–1977
-35.169373,-21.655952,1944–1977
78.67499,48.70905,1911–1943
-25.38013,-94.02607,1846–1910
-39.625786,-13.826805,1978–1994
76.41181,-3.8272917,1911–1943
-68.39141,-41.64419,1846–1910
-7.569176,-66.68263,1846–1910
-55.44592,62.752445,1995–2023
-71.16918,-52.796085,pre-1652
-18.675016,2.8478727,1846–1910
-41.93658,36.362144,1995–2023
46.223423,11.972137,1911–1943
38.288723,-46.1161,1911–1943
25.454458,-30.89999,1911–1943
-6.2556367,56.636803,1944–1977
10.34849,79.62394,1944–1977
-51.294315,-33.129097,1846–1910
77.18569,63.5874,1911–1943
60.955994,-42.43304,1911–1943
37.06861,-15.933662,1911–1943
-18.763142,-19.17364,1846–1910
27.4139,-93.77945,1846–1910
0.2514509,65.11799,1944–1977
97.63811,34.4948,1911–1943
102.3066,-15.063142,1911–1943
-0.4389232,64.17976,1944–1977
20.359606,-76.73391,1846–1910
-56.10273,-34.754765,1911–1943
-38.53362,76.731094,1995–2023
-19.272282,-83.85596,1846–1910
39.897297,92.808044,1911–1943
-42.69187,-8.587826,1978–1994
3.4337237,97.24522,1944–1977
-38.51441,90.41712,1995–2023
85.02667,-58.234985,1911–1943
67.143456,-28.066326,1911–1943
67.252304,-69.42288,1911–1943
-2.1651073,-62.56728,1846–1910
-4.4326367,-65.875046,1846–1910
55.024593,65.974174,1911–1943
67.77352,43.675728,1911–1943
71.60519,-27.50964,1911–1943
55.701805,-36.86276,1911–1943
-5.679971,-10.081135,1911–1943
59.158424,-47.09027,1911–1943
3.951867,-10.155797,1911–1943
-64.22801,50.451717,1995–2023
-32.75167,-38.036007,1846–1910
-75.79068,68.01471,1995–2023
25.665289,14.679127,1911–1943
-55.873844,53.941193,1995–2023
-70.43583,-52.349686,1995–2023
48.464607,-34.737843,1911–1943
-63.429268,20.385183,1978–1994
16.531208,-61.166306,1911–1943
-1.0608722,72.04083,1944–1977
-35.04711,-49.527306,1846–1910
3.6823757,-20.54249,1995–2023
-20.830675,-62.1429,1846–1910
13.203237,84.24285,1944–1977
-47.273426,-58.811768,1944–1977
-71.07566,55.262268,1995–2023
97.13448,33.441826,1911–1943
-53.021244,82.954094,1995–2023
-72.48777,-31.391218,1706–1764
57.006817,16.737442,1911–1943
-36.999004,-20.490292,1944–1977
24.71107,-36.50536,1911–1943
18.06401,-14.179713,1911–1943
-20.840757,-3.0611906,1846–1910
24.819157,39.416332,1911–1943
2.3497171,33.222466,1944–1977
80.53457,-12.697424,1911–1943
8.580222,-13.988321,1911–1943
33.86091,-2.5011497,1911–1943
68.39297,-56.880543,1911–1943
83.12753,-11.50337,1911–1943
58.971954,-14.015457,1911–1943
-22.696325,-15.177478,1944–1977
57.019524,12.924553,1911–1943
52.73995,75.71397,1911–1943
-24.10318,-65.10327,1846–1910
48.506687,12.385957,1911–1943
-12.988017,22.557713,1911–1943
-78.004974,58.046757,1995–2023
41.19891,42.20652,1911–1943
34.528053,-58.38226,1846–1910
-55.638824,12.934309,1978–1994
-47.394047,-44.52692,1765–1845
-38.43409,69.96831,1995–2023
20.654871,-60.192825,1911–1943
